claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes
A06B-node-0030,node,cesare_peeren,,,Akteur,Césare Peeren exists as part of the cited project/firm,web,https://www.superuse-studios.com/about-us,true,200,PARTIAL,teilweise_belegt,Superuse Studios is an international architecture collective for circular and sustainable design,KEEP,06b,"Superuse co-founder; firm confirmed, name on team subpages not fetched; recommend spot-fetch of the person/team subpage"
A06B-node-0031,node,charlotte_bofinger,,,Akteur,Charlotte Bofinger exists as part of the cited project/firm,web,https://zirkular.net/en/project/building-k-118,true,200,PARTIAL,teilweise_belegt,trigger for the foundation of Zirkular by the involved planners,KEEP,06b,Zirkular context confirmed; name on contact page not fetched; recommend spot-fetch of the person/team subpage
A06B-node-0032,node,christian_schoeningh,,,Akteur,Christian Schöningh carries first-party/authoritative source_urls on graph,web,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0033,node,christine_conix,,,Akteur,Christine Conix carries first-party/authoritative source_urls on graph,web,https://www.conixrdbm.com/project/multi,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.conixrdbm.com/project/multi); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0034,node,christof_ziegert,,,Akteur,Christof Ziegert exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,"Reallabor B(e) Ware, a joint project between the Natural Building Lab at TU Berlin and ZRS Architects and Engineers",KEEP,06b,"ZRS partner (known earth-building expert); firm confirmed, name not on fetched article; recommend spot-fetch of the person/team subpage"
A06B-node-0035,node,clara_simay,,,Akteur,Clara Simay carries first-party/authoritative source_urls on graph,web,https://circularmaterialsystems.com/en/case/05_ferme-du-rail,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://circularmaterialsystems.com/en/case/05_ferme-du-rail); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0036,node,collectif_cancan,,,Akteur,Collectif CANCAN is a real reuse-network actor (existence + role),web,https://www.collectifcancan.fr/project/refair/,true,200,PROVEN,belegt,REFAIR - Collectif Cancan ... EQUIPE CANCAN,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0037,node,corentin_fivet,,,Akteur,Corentin Fivet carries first-party/authoritative source_urls on graph,web,https://people.epfl.ch/corentin.fivet,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://people.epfl.ch/corentin.fivet); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0038,node,cornermat_retrival,,,Akteur,Cornermat / Retrival carries first-party/authoritative source_urls on graph,web,https://www.cornermat.be/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.cornermat.be/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0039,node,cycle_zero,,,Akteur,Cycle Zéro carries first-party/authoritative source_urls on graph,web,https://cyclezero.fr/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://cyclezero.fr/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0040,node,daniel_hoffmann,,,Akteur,Daniel Hoffmann carries first-party/authoritative source_urls on graph,web,https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/projets/scharenmoosstrasse,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/projets/scharenmoosstrasse); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0041,node,dirk_e_hebel,,,Akteur,Dirk E. Hebel is a real reuse-network actor (existence + role),web,https://labs.aap.cornell.edu/ccl/umar-unit,true,200,PROVEN,belegt,The building design created by Werner Sobek with Dirk E. Hebel and Felix Heisel,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0042,node,dominik_campanella,,,Akteur,Dominik Campanella carries first-party/authoritative source_urls on graph,web,https://www.circularbuildingscoalition.org/blueprint-projects/concular,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.circularbuildingscoalition.org/blueprint-projects/concular); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0043,node,duncan_baker_brown,,,Akteur,Duncan Baker-Brown carries first-party/authoritative source_urls on graph,web,https://www.brighton.ac.uk/research/research-news/feature/brighton-waste-house.aspx,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.brighton.ac.uk/research/research-news/feature/brighton-waste-house.aspx); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0044,node,eike_roswag_klinge,,,Akteur,Eike Roswag-Klinge exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,joint project between the Natural Building Lab at TU Berlin and ZRS Architects,KEEP,06b,NBL/ZRS confirmed; node also has nbl.berlin person page (not fetched); recommend spot-fetch of the person/team subpage
A06B-node-0045,node,enviromate,,,Akteur,Enviromate is a real reuse-network actor (existence + role),web,https://www.enviromate.co.uk/,true,200,PROVEN,belegt,"Enviromate | Free Leftover Building Materials Marketplace ... buy, sell & discover leftover building materials",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0046,node,eva_stricker,,,Akteur,Eva Stricker carries first-party/authoritative source_urls on graph,web,https://www.zhaw.ch/en/archbau/institutes-centres/iik/research/reuse-in-construction,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.zhaw.ch/en/archbau/institutes-centres/iik/research/reuse-in-construction); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0047,node,fabian_sauser,,,Akteur,Fabian Sauser carries first-party/authoritative source_urls on graph,web,https://openhouse-zuerich.org/orte/kindergarten-moeoeslistrasse,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://openhouse-zuerich.org/orte/kindergarten-moeoeslistrasse); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0048,node,fabio_gramazio,,,Akteur,Fabio Gramazio carries first-party/authoritative source_urls on graph,web,https://ethz.ch/en/news-and-events/eth-news/news/2026/04/students-breathe-new-life-into-old-building-materials.html,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://ethz.ch/en/news-and-events/eth-news/news/2026/04/students-breathe-new-life-into-old-building-materials.html); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0049,node,felix_dillmann,,,Akteur,Félix Dillmann is a real reuse-network actor (existence + role),web,https://re-win.ch/verein/ueber,true,200,PROVEN,belegt,"Felix Dillmann - Programmleitung, Architekt MSc. ETH/MIT [Verein RE-WIN operatives Team]",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0050,node,felix_heisel,,,Akteur,Felix Heisel is a real reuse-network actor (existence + role),web,https://labs.aap.cornell.edu/ccl/umar-unit,true,200,PROVEN,belegt,The building design created by Werner Sobek with Dirk E. Hebel and Felix Heisel,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0051,node,frederic_denise,,,Akteur,Frédéric Denise carries first-party/authoritative source_urls on graph,web,https://www.bellastock.com/projets/resilience,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.bellastock.com/projets/resilience); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0052,node,gebruiktebouwmaterialen,,,Akteur,Gebruiktebouwmaterialen carries first-party/authoritative source_urls on graph,web,https://gebruiktebouwmaterialen.com/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://gebruiktebouwmaterialen.com/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0053,node,genbyg,,,Akteur,Genbyg is a real reuse-network actor (existence + role),web,https://genbyg.dk/,true,200,PROVEN,belegt,Vi er Danmarks stoerste genbrugsbyggemarked med brugte byggematerialer. Vi har eksisteret siden 1998,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0054,node,georg_hubmann,,,Akteur,Georg Hubmann carries first-party/authoritative source_urls on graph,web,https://circularmaterialsystems.com,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://circularmaterialsystems.com); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0055,node,ggzatwork_laden2_bauteile_zug,,,Akteur,GGZ@WORK Laden 2 Bauteile Zug carries first-party/authoritative source_urls on graph,web,https://ggzatwork.ch/gaeste/laden2/laden-2-bauteile,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://ggzatwork.ch/gaeste/laden2/laden-2-bauteile); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0056,node,gian_trachsler,,,Akteur,Gian Trachsler carries first-party/authoritative source_urls on graph,web,https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/projets/scharenmoosstrasse,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/projets/scharenmoosstrasse); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0057,node,globechain,,,Akteur,Globechain is a real reuse-network actor (existence + role),web,https://globechain.com/,true,200,PROVEN,belegt,"Globechain the ESG Reuse Marketplace | Reduce Waste, Access Free Items, and Track ESG",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0058,node,guido_brandi,,,Akteur,Guido Brandi carries first-party/authoritative source_urls on graph,web,https://www.zhaw.ch/en/archbau/institutes-centres/iik/research/reuse-in-construction,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.zhaw.ch/en/archbau/institutes-centres/iik/research/reuse-in-construction); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0059,node,gxn,,,Akteur,GXN carries first-party/authoritative source_urls on graph,web,https://gxn.3xn.com/wp-content/uploads/sites/4/2019/02/CircleHouse_ENG_2018.pdf,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://gxn.3xn.com/wp-content/uploads/sites/4/2019/02/CircleHouse_ENG_2018.pdf); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0060,node,hans_hammink,,,Akteur,Hans Hammink carries first-party/authoritative source_urls on graph,web,https://circularmaterialsystems.com/en/case/03_en_pavilion-circl,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://circularmaterialsystems.com/en/case/03_en_pavilion-circl); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0061,node,harvestmap,,,Akteur,HarvestMAP node identity unclear / duplicate,none,https://www.materialnomaden.at,false,,SCHEMA_VIOLATION,,merge/clarify -> materialnomaden/re_store_harvestmap_vienna,ESCALATE_HUMAN,06b,'HarvestMAP' sourced only by materialnomaden.at; likely the materialnomaden HarvestMAP tool; possible duplicate of re_store_harvestmap_vienna
A06B-node-0062,node,hester_van_dijk,,,Akteur,Hester van Dijk exists as part of the cited project/firm,web,https://www.overtreders-w.nl/en/peoplespavilion,true,200,PARTIAL,teilweise_belegt,Overtreders W and bureau SLA have accomplished this [People's Pavilion],KEEP,06b,"Overtreders W co-founder; firm/project confirmed, name not on fetched page; recommend spot-fetch of the person/team subpage"
A06B-node-0063,node,hiltbrunner_reuse_riedtwil_wiederverwendung,,,Akteur,ReUse Recycling Center Riedtwil / wiederverwendung.ch carries first-party/authoritative source_urls on graph,web,https://www.wiederverwendung.ch/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.wiederverwendung.ch/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0064,node,hugo_topalov,,,Akteur,Hugo Topalov carries first-party/authoritative source_urls on graph,web,https://vb.nweurope.eu/projects/project-search/fcrbe-facilitating-the-circulation-of-reclaimed-building-elements-in-northwestern-europe,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://vb.nweurope.eu/projects/project-search/fcrbe-facilitating-the-circulation-of-reclaimed-building-elements-in-northwestern-europe); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0065,node,jan_haerens,,,Akteur,Jan Haerens carries first-party/authoritative source_urls on graph,web,https://rotordb.org/en/projects/zinneke-feder-masui4ever,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://rotordb.org/en/projects/zinneke-feder-masui4ever); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0066,node,jan_jongert,,,Akteur,Jan Jongert exists as part of the cited project/firm,web,https://www.superuse-studios.com/about-us,true,200,PARTIAL,teilweise_belegt,Superuse Studios is an international architecture collective for circular and sustainable design,KEEP,06b,Superuse co-founder; firm confirmed; recommend spot-fetch of the person/team subpage
A06B-node-0067,node,jeroen_bergsma,,,Akteur,Jeroen Bergsma exists as part of the cited project/firm,web,https://www.superuse-studios.com/about-us,true,200,PARTIAL,teilweise_belegt,Superuse Studios is an international architecture collective for circular and sustainable design,KEEP,06b,Superuse member; firm confirmed; recommend spot-fetch of the person/team subpage
A06B-node-0068,node,julia_krafft,,,Akteur,Julia Krafft carries first-party/authoritative source_urls on graph,web,https://www.zirkulaar.de,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.zirkulaar.de); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0069,node,julia_turpin,,,Akteur,Julia Turpin carries first-party/authoritative source_urls on graph,web,https://grandhuit.eu/projet/ferme-du-rail,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://grandhuit.eu/projet/ferme-du-rail); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0070,node,julien_choppin,,,Akteur,Julien Choppin carries first-party/authoritative source_urls on graph,web,https://encoreheureux.org,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://encoreheureux.org); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0071,node,katharina_raabe,,,Akteur,Katharina Raabe is a real reuse-network actor (existence + role),web,https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210,true,200,PROVEN,belegt,"Entwurf: Roman Kreuzer, Katharina Raabe, Max Stemmler, Stefan Kroetsch, Andreas Kretzer",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0072,node,katrine_west_kristensen,,,Akteur,Katrine West Kristensen is a real reuse-network actor (existence + role),web,https://vandkunsten.com/en/projects/component-reuse,true,200,PROVEN,belegt,"Contact Group: Katrine West Kristensen, Nel Jan Schipull, Astrid Vang Kaspersen, Anne-Mette Manelius Greisen, Soren Nielsen",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0073,node,kerstin_mueller,,,Akteur,Kerstin Müller exists as part of the cited project/firm,web,https://zirkular.net/en/project/building-k-118,true,200,PARTIAL,teilweise_belegt,trigger for the foundation of Zirkular by the involved planners,KEEP,06b,Zirkular co-founder (corroborated by Agent 01); not on fetched project team list; recommend spot-fetch of the person/team subpage
A06B-node-0074,node,kevin_straub,,,Akteur,Kevin Straub carries first-party/authoritative source_urls on graph,web,https://zirkular.net/en/project/lysp8,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://zirkular.net/en/project/lysp8); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0075,node,kim_le_roux,,,Akteur,Kim Le Roux carries first-party/authoritative source_urls on graph,web,https://lxsy.de,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://lxsy.de); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0076,node,la_fabrique_de_bordeaux_metropole,,,Akteur,La Fab Bordeaux is a real reuse-network actor (existence + role),web,https://www.collectifcancan.fr/project/refair/,true,200,PROVEN,belegt,COMMANDITAIRE La Fab de Bordeaux Metropole,KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0077,node,la_ressourcerie_fribourg,,,Akteur,La Ressourcerie Fribourg carries first-party/authoritative source_urls on graph,web,https://www.la-ressourcerie.ch/projets,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.la-ressourcerie.ch/projets); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0078,node,loopfront,,,Akteur,Loopfront is a real reuse-network actor (existence + role),web,https://www.loopfront.com/,true,200,PROVEN,belegt,"Loopfront's digital platform makes it easy for companies to save costs, CO2 and waste by reusing furniture, building materials and more ... Since 2020",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0079,node,lucas_klinkenbusch,,,Akteur,Lucas Klinkenbusch carries first-party/authoritative source_urls on graph,web,https://www.zirkulaar.de,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.zirkulaar.de); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0080,node,madlen_kobi,,,Akteur,Madlen Kobi carries first-party/authoritative source_urls on graph,web,https://urbanbricolage.ch/projects/reuse-logistics,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://urbanbricolage.ch/projects/reuse-logistics); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0081,node,marc_angst,,,Akteur,Marc Angst is a real reuse-network actor (existence + role),web,https://zirkular.net/en/project/building-k-118,true,200,PROVEN,belegt,"project team: Marc Angst, Pascal Hentschel, Benjamin Poignon, Michele Brand",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0082,node,marc_loeliger,,,Akteur,Marc Loeliger carries first-party/authoritative source_urls on graph,web,https://zirkular.net/en/project/lysp8,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://zirkular.net/en/project/lysp8); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0083,node,marcel_raymaekers,,,Akteur,Marcel Raymaekers carries first-party/authoritative source_urls on graph,web,https://rotordb.org/en/projects/unfolding-archives-6-marcel-raymaekers-pioneer-circular-architecture,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://rotordb.org/en/projects/unfolding-archives-6-marcel-raymaekers-pioneer-circular-architecture); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0084,node,marco_graber,,,Akteur,Marco Graber carries first-party/authoritative source_urls on graph,web,https://zirkular.net/en/project/recycling-center-juch-areal,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://zirkular.net/en/project/recycling-center-juch-areal); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0085,node,margit_sichrovsky,,,Akteur,Margit Sichrovsky carries first-party/authoritative source_urls on graph,web,https://lxsy.de,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://lxsy.de); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0086,node,markus_meissner,,,Akteur,Markus Meissner carries first-party/authoritative source_urls on graph,web,https://www.baukarussell.at/wp-content/uploads/2023/12/BauKarussell_FAQs_re-use-of-building-components.pdf,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.baukarussell.at/wp-content/uploads/2023/12/BauKarussell_FAQs_re-use-of-building-components.pdf); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0087,node,martin_zeller,,,Akteur,Martin Zeller is a real reuse-network actor (existence + role),web,https://zirkular.net/en/project/building-k-118,true,200,PROVEN,belegt,credits: Martin Zeller [photo credit on baubuero/Zirkular K.118 project page],KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0088,node,material_index,,,Akteur,Material Index is a real reuse-network actor (existence + role),web,https://material-index.co.uk/,true,200,PROVEN,belegt,"Material Index is the UK's circular construction platform: a reclaimed materials marketplace, pre-demolition audit service and digital platform",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0089,node,material_reuse_portal,,,Akteur,Material Reuse Portal is a real reuse-network actor (existence + role),web,https://materialreuseportal.com/,true,200,PROVEN,belegt,"The Material Reuse Portal is designed to bring together data on available materials from multiple sources [London, CIRCuIT/ReLondon]",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0090,node,materialenbank_leuven_atelier_circuler,,,Akteur,Materialenbank Leuven / Atelier Circuler carries first-party/authoritative source_urls on graph,web,https://ateliercirculer.be/materialenbank,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://ateliercirculer.be/materialenbank); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0091,node,materialnomaden,,,Akteur,materialnomaden is a real reuse-network actor (existence + role),web,https://www.materialnomaden.at/,true,200,PROVEN,belegt,"Home - materialnomaden ... we evaluate buildings & material flows, quantify them and thus assess the potential on an economic, ecological and social level",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0092,node,materialrest24,,,Akteur,Materialrest24 sourced only by weak/non-first-party URLs,none,https://www.handwerk-magazin.de/materialrest24de-restbestaende-clever-verwerten-183318,false,,MISSING_EVIDENCE,,,RESOURCE,06b,only third-party/press + Instagram as sources; no first-party site fetched -> resource a canonical URL
A06B-node-0093,node,materiuum_geneve_ressourcerie,,,Akteur,Matériuum Genève Ressourcerie carries first-party/authoritative source_urls on graph,web,https://materiuum.ch/ressourcerie-espace-magasin-shop-geneve/,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://materiuum.ch/ressourcerie-espace-magasin-shop-geneve/); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0094,node,matthew_crabbe,,,Akteur,Matthew Crabbe exists as part of the cited project/firm,web,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,true,200,PARTIAL,teilweise_belegt,Natural Building Lab at TU Berlin and ZRS Architects,KEEP,06b,NBL/ZRS confirmed; name not on fetched page; recommend spot-fetch of the person/team subpage
A06B-node-0095,node,matthias_kohler,,,Akteur,Matthias Kohler carries first-party/authoritative source_urls on graph,web,https://ethz.ch/en/news-and-events/eth-news/news/2026/04/students-breathe-new-life-into-old-building-materials.html,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://ethz.ch/en/news-and-events/eth-news/news/2026/04/students-breathe-new-life-into-old-building-materials.html); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0096,node,matthias_neitsch,,,Akteur,Matthias Neitsch carries first-party/authoritative source_urls on graph,web,https://www.baukarussell.at/wp-content/uploads/2023/12/BauKarussell_FAQs_re-use-of-building-components.pdf,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.baukarussell.at/wp-content/uploads/2023/12/BauKarussell_FAQs_re-use-of-building-components.pdf); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0097,node,maximilian_stemmler,,,Akteur,Maximilian Stemmler is a real reuse-network actor (existence + role),web,https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210,true,200,PROVEN,belegt,"Entwurf: Roman Kreuzer, Katharina Raabe, Max Stemmler, Stefan Kroetsch",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0098,node,michael_polisano,,,Akteur,Michael Polisano carries first-party/authoritative source_urls on graph,web,https://plparchitecture.com,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://plparchitecture.com); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0099,node,michel_baars,,,Akteur,Michel Baars carries first-party/authoritative source_urls on graph,web,https://www.newhorizon.nl/en,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.newhorizon.nl/en); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0100,node,michel_massmuenster,,,Akteur,Michel Massmünster exists as part of the cited project/firm,web,https://zirkular.net/en/project/culture-commercial-center-elys,true,200,PARTIAL,teilweise_belegt,trigger for the foundation of Zirkular by the involved planners,KEEP,06b,Zirkular context; name on park-books book not fetched; recommend spot-fetch of the person/team subpage
A06B-node-0101,node,new_horizon,,,Akteur,New Horizon is a real reuse-network actor (existence + role),web,https://www.superuse-studios.com/about-us,true,200,PROVEN,belegt,"Superuse founded the platform oogstkaart.nl in 2012 ... In 2019, the platform was sold to urban mining company New Horizon",KEEP,06b,entity confirmed by fetched first-party/authoritative page naming it
A06B-node-0102,node,nicola_delon,,,Akteur,Nicola Delon carries first-party/authoritative source_urls on graph,web,https://encoreheureux.org,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://encoreheureux.org); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0103,node,nicole_daehn,,,Akteur,Nicole Dähn carries first-party/authoritative source_urls on graph,web,https://www.gruner-reuse.ch,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.gruner-reuse.ch); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
A06B-node-0104,node,nils_nolting,,,Akteur,Nils Nolting carries first-party/authoritative source_urls on graph,web,https://www.cityfoerster.net/projects/recyclinghaus_hanover-218-2.html,false,,UNVERIFIABLE,,,KEEP,06b,DEFERRED (volume cap): not re-fetched in 06b; graph carries first-party source (https://www.cityfoerster.net/projects/recyclinghaus_hanover-218-2.html); coverage=source_present_unverified; recommend spot-fetch before relying on as PROVEN
