claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP02-rel-00044,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858615,ana_olalquiaga,at_person,HAT_AKTEURTYP,ana_olalquiaga —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858615
EP02-rel-00045,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863433,anculus_bv,at_unternehmen,HAT_AKTEURTYP,anculus_bv —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863433
EP02-rel-00046,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864207,anders_lendager,at_person,HAT_AKTEURTYP,anders_lendager —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864207
EP02-rel-00047,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864505,andrea_kessler,at_person,HAT_AKTEURTYP,andrea_kessler —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864505
EP02-rel-00048,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864212,andrea_klinge,at_person,HAT_AKTEURTYP,andrea_klinge —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864212
EP02-rel-00049,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699862815,andreas_felger,at_person,HAT_AKTEURTYP,andreas_felger —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699862815
EP02-rel-00050,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858627,andreas_geser,at_person,HAT_AKTEURTYP,andreas_geser —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858627
EP02-rel-00051,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858624,andreas_geser_landschaftsarchitekten,at_unternehmen,HAT_AKTEURTYP,andreas_geser_landschaftsarchitekten —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858624
EP02-rel-00052,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864112,andreas_kretzer,at_person,HAT_AKTEURTYP,andreas_kretzer —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864112
EP02-rel-00053,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864437,andreas_sonderegger,at_person,HAT_AKTEURTYP,andreas_sonderegger —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864437
EP02-rel-00054,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864379,angelika_mettke,at_person,HAT_AKTEURTYP,angelika_mettke —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864379
EP02-rel-00055,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858620,anima_engineering,at_unternehmen,HAT_AKTEURTYP,anima_engineering —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858620
EP02-rel-00056,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864439,anja_rosen,at_person,HAT_AKTEURTYP,anja_rosen —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864439
EP02-rel-00057,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864610,anna_buser,at_person,HAT_AKTEURTYP,anna_buser —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864610
EP02-rel-00058,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864580,annabelle_von_reutern,at_person,HAT_AKTEURTYP,annabelle_von_reutern —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864580
EP02-rel-00059,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864441,annette_hillebrandt,at_person,HAT_AKTEURTYP,annette_hillebrandt —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864441
EP02-rel-00060,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699892762,archipel_sion_ressourcerie,at_materialhub_bauteilboerse,HAT_AKTEURTYP,archipel_sion_ressourcerie —[HAT_AKTEURTYP]→ at_materialhub_bauteilboerse (classifies subject as Akteurtyp vocab node at_materialhub_bauteilboerse),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699892762
EP02-rel-00061,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864220,archipel_zero,at_unternehmen,HAT_AKTEURTYP,archipel_zero —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864220
EP02-rel-00062,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917632381734097258,architekturbuero_conclus,at_unternehmen,HAT_AKTEURTYP,architekturbuero_conclus —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917632381734097258
EP02-rel-00063,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863126,architekturbuero_hose,at_unternehmen,HAT_AKTEURTYP,architekturbuero_hose —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863126
EP02-rel-00064,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863776,artelia,at_unternehmen,HAT_AKTEURTYP,artelia —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863776
EP02-rel-00065,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699897437,articonnex,at_materialhub_bauteilboerse,HAT_AKTEURTYP,articonnex —[HAT_AKTEURTYP]→ at_materialhub_bauteilboerse (classifies subject as Akteurtyp vocab node at_materialhub_bauteilboerse),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699897437
EP02-rel-00066,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863072,arup,at_unternehmen,HAT_AKTEURTYP,arup —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863072
EP02-rel-00067,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863675,ason_as,at_unternehmen,HAT_AKTEURTYP,ason_as —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863675
EP02-rel-00068,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863267,asplan_viak,at_unternehmen,HAT_AKTEURTYP,asplan_viak —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863267
EP02-rel-00069,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935646780243580933,association_reavie,at_ngo_verband_netzwerk,HAT_AKTEURTYP,association_reavie —[HAT_AKTEURTYP]→ at_ngo_verband_netzwerk (classifies subject as Akteurtyp vocab node at_ngo_verband_netzwerk),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935646780243580933
EP02-rel-00070,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858650,aurelie_heraut,at_person,HAT_AKTEURTYP,aurelie_heraut —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858650
EP02-rel-00071,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699897438,backacia,at_materialhub_bauteilboerse,HAT_AKTEURTYP,backacia —[HAT_AKTEURTYP]→ at_materialhub_bauteilboerse (classifies subject as Akteurtyp vocab node at_materialhub_bauteilboerse),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699897438
EP02-rel-00072,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864218,bakerbrown,at_unternehmen,HAT_AKTEURTYP,bakerbrown —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864218
EP02-rel-00073,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863694,ballast_nedam,at_unternehmen,HAT_AKTEURTYP,ballast_nedam —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863694
EP02-rel-00074,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858604,balzer_ingenieure,at_unternehmen,HAT_AKTEURTYP,balzer_ingenieure —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858604
EP02-rel-00075,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858504,bam_bouw_techniek,at_unternehmen,HAT_AKTEURTYP,bam_bouw_techniek —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699858504
EP02-rel-00076,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864116,barbara_buser,at_person,HAT_AKTEURTYP,barbara_buser —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864116
EP02-rel-00077,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699862947,barbara_oelbrandt,at_person,HAT_AKTEURTYP,barbara_oelbrandt —[HAT_AKTEURTYP]→ at_person (classifies subject as Akteurtyp vocab node at_person),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699862947
EP02-rel-00078,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863141,barr_gazetas,at_unternehmen,HAT_AKTEURTYP,barr_gazetas —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699863141
EP02-rel-00079,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864596,barrault_pressacco,at_unternehmen,HAT_AKTEURTYP,barrault_pressacco —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699864596
EP02-rel-00080,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699897439,baticycle,at_materialhub_bauteilboerse,HAT_AKTEURTYP,baticycle —[HAT_AKTEURTYP]→ at_materialhub_bauteilboerse (classifies subject as Akteurtyp vocab node at_materialhub_bauteilboerse),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699897439
EP02-rel-00081,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699897440,batiterre,at_materialhub_bauteilboerse,HAT_AKTEURTYP,batiterre —[HAT_AKTEURTYP]→ at_materialhub_bauteilboerse (classifies subject as Akteurtyp vocab node at_materialhub_bauteilboerse),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699897440
EP02-rel-00082,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699897441,batrecup,at_materialhub_bauteilboerse,HAT_AKTEURTYP,batrecup —[HAT_AKTEURTYP]→ at_materialhub_bauteilboerse (classifies subject as Akteurtyp vocab node at_materialhub_bauteilboerse),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153024858699897441
EP02-rel-00083,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513582689,batrecup,at_software_tool_anbieter,HAT_AKTEURTYP,batrecup —[HAT_AKTEURTYP]→ at_software_tool_anbieter (classifies subject as Akteurtyp vocab node at_software_tool_anbieter),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155276658513582689
EP02-rel-00084,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157528458327233384,baubuero_in_situ,at_unternehmen,HAT_AKTEURTYP,baubuero_in_situ —[HAT_AKTEURTYP]→ at_unternehmen (classifies subject as Akteurtyp vocab node at_unternehmen),contract,get-schema + _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"edge HAT_AKTEURTYP: domain :Akteur valid, range :Akteurtyp valid; endpoints ['Akteur'] -> ['Akteurtyp']",KEEP,EP-02,,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157528458327233384
