claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
EP01-rel-00033,rel,r_adviesbureau_luning__HAT_AKTEURROLLE__ar_fachplanung_nachweis,adviesbureau_luning,ar_fachplanung_nachweis,HAT_AKTEURROLLE,Adviesbureau Lüning (adviesbureau_luning) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (adviesbureau_luning)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6960415478682490887,rel
EP01-rel-00034,rel,r_afc_basel__HAT_AKTEURROLLE__ar_fachplanung_nachweis,afc_basel,ar_fachplanung_nachweis,HAT_AKTEURROLLE,AFC Basel (afc_basel) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (afc_basel)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188230842,rel
EP01-rel-00035,rel,r_ag_gruppen__HAT_AKTEURROLLE__ar_bauausfuehrung_fertigung,ag_gruppen,ar_bauausfuehrung_fertigung,HAT_AKTEURROLLE,AG Gruppen (ag_gruppen) has actor role Bauausfuehrung_Fertigung (ar_bauausfuehrung_fertigung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ag_gruppen)-[:HAT_AKTEURROLLE]->(ar_bauausfuehrung_fertigung:Akteurrolle name='Bauausfuehrung_Fertigung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7007703274769881096,rel
EP01-rel-00036,rel,r_ag_gruppen__HAT_AKTEURROLLE__ar_bauherr_auftraggeber,ag_gruppen,ar_bauherr_auftraggeber,HAT_AKTEURROLLE,AG Gruppen (ag_gruppen) has actor role Bauherr_Auftraggeber (ar_bauherr_auftraggeber),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ag_gruppen)-[:HAT_AKTEURROLLE]->(ar_bauherr_auftraggeber:Akteurrolle name='Bauherr_Auftraggeber'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235998,rel
EP01-rel-00037,rel,r_agwa__HAT_AKTEURROLLE__ar_entwurf_planung,agwa,ar_entwurf_planung,HAT_AKTEURROLLE,AgwA (agwa) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (agwa)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7075257269180438534,rel
EP01-rel-00038,rel,r_aik_architektur_ingenieur_kollektiv__HAT_AKTEURROLLE__ar_unbestimmt,aik_architektur_ingenieur_kollektiv,ar_unbestimmt,HAT_AKTEURROLLE,aik Architektur + Ingenieur Kollektiv (aik_architektur_ingenieur_kollektiv) has actor role Unbestimmt (ar_unbestimmt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (aik_architektur_ingenieur_kollektiv)-[:HAT_AKTEURROLLE]->(ar_unbestimmt:Akteurrolle name='Unbestimmt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924386681663526928,rel
EP01-rel-00039,rel,r_ak_bpb__HAT_AKTEURROLLE__ar_bauherr_auftraggeber,ak_bpb,ar_bauherr_auftraggeber,HAT_AKTEURROLLE,Bundeszentrale für politische Bildung (bpb) (ak_bpb) has actor role Bauherr_Auftraggeber (ar_bauherr_auftraggeber),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_bpb)-[:HAT_AKTEURROLLE]->(ar_bauherr_auftraggeber:Akteurrolle name='Bauherr_Auftraggeber'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235728,rel
EP01-rel-00040,rel,r_ak_carsten_wiewiorra__HAT_AKTEURROLLE__ar_bauherr_auftraggeber,ak_carsten_wiewiorra,ar_bauherr_auftraggeber,HAT_AKTEURROLLE,Carsten Wiewiorra (ak_carsten_wiewiorra) has actor role Bauherr_Auftraggeber (ar_bauherr_auftraggeber),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_carsten_wiewiorra)-[:HAT_AKTEURROLLE]->(ar_bauherr_auftraggeber:Akteurrolle name='Bauherr_Auftraggeber'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235715,rel
EP01-rel-00041,rel,r_ak_carsten_wiewiorra__HAT_AKTEURROLLE__ar_betrieb_nutzung,ak_carsten_wiewiorra,ar_betrieb_nutzung,HAT_AKTEURROLLE,Carsten Wiewiorra (ak_carsten_wiewiorra) has actor role Betrieb_Nutzung (ar_betrieb_nutzung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_carsten_wiewiorra)-[:HAT_AKTEURROLLE]->(ar_betrieb_nutzung:Akteurrolle name='Betrieb_Nutzung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6962667278496176141,rel
EP01-rel-00042,rel,r_ak_contrax_furniture__HAT_AKTEURROLLE__ar_bauausfuehrung_fertigung,ak_contrax_furniture,ar_bauausfuehrung_fertigung,HAT_AKTEURROLLE,Contrax Furniture (ak_contrax_furniture) has actor role Bauausfuehrung_Fertigung (ar_bauausfuehrung_fertigung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_contrax_furniture)-[:HAT_AKTEURROLLE]->(ar_bauausfuehrung_fertigung:Akteurrolle name='Bauausfuehrung_Fertigung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6982933476819343368,rel
EP01-rel-00043,rel,r_ak_contrax_furniture__HAT_AKTEURROLLE__ar_materiallieferung_markt,ak_contrax_furniture,ar_materiallieferung_markt,HAT_AKTEURROLLE,Contrax Furniture (ak_contrax_furniture) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_contrax_furniture)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6989688876260399114,rel
EP01-rel-00044,rel,r_ak_deutsche_bundesstiftung_umwelt__HAT_AKTEURROLLE__ar_bauherr_auftraggeber,ak_deutsche_bundesstiftung_umwelt,ar_bauherr_auftraggeber,HAT_AKTEURROLLE,Deutsche Bundesstiftung Umwelt (DBU) (ak_deutsche_bundesstiftung_umwelt) has actor role Bauherr_Auftraggeber (ar_bauherr_auftraggeber),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_deutsche_bundesstiftung_umwelt)-[:HAT_AKTEURROLLE]->(ar_bauherr_auftraggeber:Akteurrolle name='Bauherr_Auftraggeber'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235727,rel
EP01-rel-00045,rel,r_ak_drewes_speth__HAT_AKTEURROLLE__ar_fachplanung_nachweis,ak_drewes_speth,ar_fachplanung_nachweis,HAT_AKTEURROLLE,DREWES + SPETH Beratende Ingenieure (ak_drewes_speth) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_drewes_speth)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6987437076446713863,rel
EP01-rel-00046,rel,r_ak_grants_of_shoreditch__HAT_AKTEURROLLE__ar_materiallieferung_markt,ak_grants_of_shoreditch,ar_materiallieferung_markt,HAT_AKTEURROLLE,Grants of Shoreditch (ak_grants_of_shoreditch) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_grants_of_shoreditch)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6994192475887769610,rel
EP01-rel-00047,rel,r_ak_gundlach_hannover__HAT_AKTEURROLLE__ar_bauherr_auftraggeber,ak_gundlach_hannover,ar_bauherr_auftraggeber,HAT_AKTEURROLLE,Gundlach GmbH & Co. KG Wohnungsunternehmen (ak_gundlach_hannover) has actor role Bauherr_Auftraggeber (ar_bauherr_auftraggeber),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_gundlach_hannover)-[:HAT_AKTEURROLLE]->(ar_bauherr_auftraggeber:Akteurrolle name='Bauherr_Auftraggeber'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235765,rel
EP01-rel-00048,rel,r_ak_gundlach_hannover__HAT_AKTEURROLLE__ar_materiallieferung_markt,ak_gundlach_hannover,ar_materiallieferung_markt,HAT_AKTEURROLLE,Gundlach GmbH & Co. KG Wohnungsunternehmen (ak_gundlach_hannover) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_gundlach_hannover)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6996444275701454858,rel
EP01-rel-00049,rel,r_ak_h2a_hannover__HAT_AKTEURROLLE__ar_unbestimmt,ak_h2a_hannover,ar_unbestimmt,HAT_AKTEURROLLE,H2A (ak_h2a_hannover) has actor role Unbestimmt (ar_unbestimmt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_h2a_hannover)-[:HAT_AKTEURROLLE]->(ar_unbestimmt:Akteurrolle name='Unbestimmt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935645680731953168,rel
EP01-rel-00050,rel,r_ak_maconda__HAT_AKTEURROLLE__ar_forschung_dokumentation,ak_maconda,ar_forschung_dokumentation,HAT_AKTEURROLLE,Maconda (ak_maconda) has actor role Forschung_Dokumentation (ar_forschung_dokumentation),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_maconda)-[:HAT_AKTEURROLLE]->(ar_forschung_dokumentation:Akteurrolle name='Forschung_Dokumentation'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001920988,rel
EP01-rel-00051,rel,r_ak_maconda__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,ak_maconda,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Maconda (ak_maconda) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_maconda)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6978429877191972875,rel
EP01-rel-00052,rel,r_ak_method_contractor_london__HAT_AKTEURROLLE__ar_bauausfuehrung_fertigung,ak_method_contractor_london,ar_bauausfuehrung_fertigung,HAT_AKTEURROLLE,Method (ak_method_contractor_london) has actor role Bauausfuehrung_Fertigung (ar_bauausfuehrung_fertigung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_method_contractor_london)-[:HAT_AKTEURROLLE]->(ar_bauausfuehrung_fertigung:Akteurrolle name='Bauausfuehrung_Fertigung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6980681677005658120,rel
EP01-rel-00053,rel,r_ak_method_contractor_london__HAT_AKTEURROLLE__ar_projektmanagement_koordination,ak_method_contractor_london,ar_projektmanagement_koordination,HAT_AKTEURROLLE,Method (ak_method_contractor_london) has actor role Projektmanagement_Koordination (ar_projektmanagement_koordination),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_method_contractor_london)-[:HAT_AKTEURROLLE]->(ar_projektmanagement_koordination:Akteurrolle name='Projektmanagement_Koordination'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001920987,rel
EP01-rel-00054,rel,r_ak_recrete_forschungsteam__HAT_AKTEURROLLE__ar_fachplanung_nachweis,ak_recrete_forschungsteam,ar_fachplanung_nachweis,HAT_AKTEURROLLE,Re:Crete Forschungsteam (ak_recrete_forschungsteam) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_recrete_forschungsteam)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6985185276633028615,rel
EP01-rel-00055,rel,r_ak_recrete_forschungsteam__HAT_AKTEURROLLE__ar_forschung_dokumentation,ak_recrete_forschungsteam,ar_forschung_dokumentation,HAT_AKTEURROLLE,Re:Crete Forschungsteam (ak_recrete_forschungsteam) has actor role Forschung_Dokumentation (ar_forschung_dokumentation),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_recrete_forschungsteam)-[:HAT_AKTEURROLLE]->(ar_forschung_dokumentation:Akteurrolle name='Forschung_Dokumentation'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235754,rel
EP01-rel-00056,rel,r_ak_solus__HAT_AKTEURROLLE__ar_aufbereitung_refurbishment,ak_solus,ar_aufbereitung_refurbishment,HAT_AKTEURROLLE,Solus (ak_solus) has actor role Aufbereitung_Refurbishment (ar_aufbereitung_refurbishment),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_solus)-[:HAT_AKTEURROLLE]->(ar_aufbereitung_refurbishment:Akteurrolle name='Aufbereitung_Refurbishment'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001920990,rel
EP01-rel-00057,rel,r_ak_solus__HAT_AKTEURROLLE__ar_materiallieferung_markt,ak_solus,ar_materiallieferung_markt,HAT_AKTEURROLLE,Solus (ak_solus) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_solus)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6991940676074084362,rel
EP01-rel-00058,rel,r_ak_tu_berlin_bauphysik__HAT_AKTEURROLLE__ar_fachplanung_nachweis,ak_tu_berlin_bauphysik,ar_fachplanung_nachweis,HAT_AKTEURROLLE,TU Berlin Fachgebiet Bauphysik und Baukonstruktionen (ak_tu_berlin_bauphysik) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_tu_berlin_bauphysik)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815606222,rel
EP01-rel-00059,rel,r_ak_tu_berlin_bauphysik__HAT_AKTEURROLLE__ar_forschung_dokumentation,ak_tu_berlin_bauphysik,ar_forschung_dokumentation,HAT_AKTEURROLLE,TU Berlin Fachgebiet Bauphysik und Baukonstruktionen (ak_tu_berlin_bauphysik) has actor role Forschung_Dokumentation (ar_forschung_dokumentation),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_tu_berlin_bauphysik)-[:HAT_AKTEURROLLE]->(ar_forschung_dokumentation:Akteurrolle name='Forschung_Dokumentation'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235726,rel
EP01-rel-00060,rel,r_ak_wiewiorra_hopp_architekten__HAT_AKTEURROLLE__ar_entwurf_planung,ak_wiewiorra_hopp_architekten,ar_entwurf_planung,HAT_AKTEURROLLE,Wiewiorra Hopp Architekten (ak_wiewiorra_hopp_architekten) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_wiewiorra_hopp_architekten)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7041480271975159814,rel
EP01-rel-00061,rel,r_ak_wiewiorra_hopp_architekten__HAT_AKTEURROLLE__ar_projektmanagement_koordination,ak_wiewiorra_hopp_architekten,ar_projektmanagement_koordination,HAT_AKTEURROLLE,Wiewiorra Hopp Architekten (ak_wiewiorra_hopp_architekten) has actor role Projektmanagement_Koordination (ar_projektmanagement_koordination),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_wiewiorra_hopp_architekten)-[:HAT_AKTEURROLLE]->(ar_projektmanagement_koordination:Akteurrolle name='Projektmanagement_Koordination'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001920961,rel
EP01-rel-00062,rel,r_ak_zukunftsgeraeusche_gbr__HAT_AKTEURROLLE__ar_forschung_dokumentation,ak_zukunftsgeraeusche_gbr,ar_forschung_dokumentation,HAT_AKTEURROLLE,zukunftsgeraeusche GbR (ak_zukunftsgeraeusche_gbr) has actor role Forschung_Dokumentation (ar_forschung_dokumentation),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_zukunftsgeraeusche_gbr)-[:HAT_AKTEURROLLE]->(ar_forschung_dokumentation:Akteurrolle name='Forschung_Dokumentation'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001920973,rel
EP01-rel-00063,rel,r_ak_zukunftsgeraeusche_gbr__HAT_AKTEURROLLE__ar_projektmanagement_koordination,ak_zukunftsgeraeusche_gbr,ar_projektmanagement_koordination,HAT_AKTEURROLLE,zukunftsgeraeusche GbR (ak_zukunftsgeraeusche_gbr) has actor role Projektmanagement_Koordination (ar_projektmanagement_koordination),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ak_zukunftsgeraeusche_gbr)-[:HAT_AKTEURROLLE]->(ar_projektmanagement_koordination:Akteurrolle name='Projektmanagement_Koordination'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188235725,rel
