claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP06-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935629188057531069,bg_aluminium_profile_multi_facade_h_profiles,av_remanufacturing_und_upcycling,HAT_AUFBEREITUNG,bg_aluminium_profile_multi_facade_h_profiles (Bauteilgruppe) requires preparation av_remanufacturing_und_upcycling (Remanufacturing_und_Upcycling),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_aluminium_profile_multi_facade_h_profiles -[HAT_AUFBEREITUNG]-> av_remanufacturing_und_upcycling; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Remanufacturing_und_Upcycling),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935629188057531069
EP06-rel-0033,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6928873788616475305,bg_holz_boden_canaux_refurbished_wooden_floor,av_reparatur_und_refurbishment,HAT_AUFBEREITUNG,bg_holz_boden_canaux_refurbished_wooden_floor (Bauteilgruppe) requires preparation av_reparatur_und_refurbishment (Reparatur_und_Refurbishment),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_boden_canaux_refurbished_wooden_floor -[HAT_AUFBEREITUNG]-> av_reparatur_und_refurbishment; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Reparatur_und_Refurbishment),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6928873788616475305
EP06-rel-0034,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6944636387312272041,bg_holz_boden_circular_pavilion_terrace_decking,av_reparatur_und_refurbishment,HAT_AUFBEREITUNG,bg_holz_boden_circular_pavilion_terrace_decking (Bauteilgruppe) requires preparation av_reparatur_und_refurbishment (Reparatur_und_Refurbishment),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_boden_circular_pavilion_terrace_decking -[HAT_AUFBEREITUNG]-> av_reparatur_und_refurbishment; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Reparatur_und_Refurbishment),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6944636387312272041
EP06-rel-0035,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153007266513814379,bg_holz_boden_k118_parquet_candidate,av_reparatur_und_refurbishment,HAT_AUFBEREITUNG,bg_holz_boden_k118_parquet_candidate (Bauteilgruppe) requires preparation av_reparatur_und_refurbishment (Reparatur_und_Refurbishment),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_boden_k118_parquet_candidate -[HAT_AUFBEREITUNG]-> av_reparatur_und_refurbishment; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Reparatur_und_Refurbishment),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153007266513814379
EP06-rel-0036,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153007266513814390,bg_holz_boden_meduni_parquet_candidate,av_reparatur_und_refurbishment,HAT_AUFBEREITUNG,bg_holz_boden_meduni_parquet_candidate (Bauteilgruppe) requires preparation av_reparatur_und_refurbishment (Reparatur_und_Refurbishment),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_boden_meduni_parquet_candidate -[HAT_AUFBEREITUNG]-> av_reparatur_und_refurbishment; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Reparatur_und_Refurbishment),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153007266513814390
EP06-rel-0037,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:42,bg_holz_boden_zinneke_feder_eichenparkett_azobe,av_reinigung_und_oberflaeche,HAT_AUFBEREITUNG,bg_holz_boden_zinneke_feder_eichenparkett_azobe (Bauteilgruppe) requires preparation av_reinigung_und_oberflaeche (Reinigung_und_Oberflaeche),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_boden_zinneke_feder_eichenparkett_azobe -[HAT_AUFBEREITUNG]-> av_reinigung_und_oberflaeche; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Reinigung_und_Oberflaeche),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:42
EP06-rel-0038,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153007266513814377,bg_holz_dach_k118_aarau_roof_elements_candidate,av_pruefung_sortierung_qs,HAT_AUFBEREITUNG,bg_holz_dach_k118_aarau_roof_elements_candidate (Bauteilgruppe) requires preparation av_pruefung_sortierung_qs (Pruefung_Sortierung_QS),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_dach_k118_aarau_roof_elements_candidate -[HAT_AUFBEREITUNG]-> av_pruefung_sortierung_qs; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Pruefung_Sortierung_QS),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153007266513814377
EP06-rel-0039,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7021197580977570472,bg_holz_fassade_botanique,av_pruefung_sortierung_qs,HAT_AUFBEREITUNG,bg_holz_fassade_botanique (Bauteilgruppe) requires preparation av_pruefung_sortierung_qs (Pruefung_Sortierung_QS),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_fassade_botanique -[HAT_AUFBEREITUNG]-> av_pruefung_sortierung_qs; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Pruefung_Sortierung_QS),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7021197580977570472
EP06-rel-0040,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919866589361734293,bg_holz_fassade_hastings_pier_rescued_tropical_hardwood,av_reinigung_und_oberflaeche,HAT_AUFBEREITUNG,bg_holz_fassade_hastings_pier_rescued_tropical_hardwood (Bauteilgruppe) requires preparation av_reinigung_und_oberflaeche (Reinigung_und_Oberflaeche),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_fassade_hastings_pier_rescued_tropical_hardwood -[HAT_AUFBEREITUNG]-> av_reinigung_und_oberflaeche; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Reinigung_und_Oberflaeche),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919866589361734293
EP06-rel-0041,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924370188989104790,bg_holz_fassade_hastings_pier_rescued_tropical_hardwood,av_zuschnitt_und_vereinzelung,HAT_AUFBEREITUNG,bg_holz_fassade_hastings_pier_rescued_tropical_hardwood (Bauteilgruppe) requires preparation av_zuschnitt_und_vereinzelung (Zuschnitt_und_Vereinzelung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_fassade_hastings_pier_rescued_tropical_hardwood -[HAT_AUFBEREITUNG]-> av_zuschnitt_und_vereinzelung; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Zuschnitt_und_Vereinzelung),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924370188989104790
EP06-rel-0042,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6940132787684901525,bg_holz_fassade_ithaka_azobe_shingles,av_reinigung_und_oberflaeche,HAT_AUFBEREITUNG,bg_holz_fassade_ithaka_azobe_shingles (Bauteilgruppe) requires preparation av_reinigung_und_oberflaeche (Reinigung_und_Oberflaeche),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_fassade_ithaka_azobe_shingles -[HAT_AUFBEREITUNG]-> av_reinigung_und_oberflaeche; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Reinigung_und_Oberflaeche),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6940132787684901525
EP06-rel-0043,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6928873788616475285,bg_holz_fassade_villa_welpeloo_enschede_holzfassade_aus_kabeltrommeln,av_reinigung_und_oberflaeche,HAT_AUFBEREITUNG,bg_holz_fassade_villa_welpeloo_enschede_holzfassade_aus_kabeltrommeln (Bauteilgruppe) requires preparation av_reinigung_und_oberflaeche (Reinigung_und_Oberflaeche),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_fassade_villa_welpeloo_enschede_holzfassade_aus_kabeltrommeln -[HAT_AUFBEREITUNG]-> av_reinigung_und_oberflaeche; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Reinigung_und_Oberflaeche),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6928873788616475285
EP06-rel-0044,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7066233577251275432,bg_holz_fenster_doppeltverglaste_holzfenster_resilience,av_pruefung_sortierung_qs,HAT_AUFBEREITUNG,bg_holz_fenster_doppeltverglaste_holzfenster_resilience (Bauteilgruppe) requires preparation av_pruefung_sortierung_qs (Pruefung_Sortierung_QS),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_fenster_doppeltverglaste_holzfenster_resilience -[HAT_AUFBEREITUNG]-> av_pruefung_sortierung_qs; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Pruefung_Sortierung_QS),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7066233577251275432
EP06-rel-0045,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942384587498586792,bg_holz_mehrere_boschgaard_dachspanten,av_pruefung_sortierung_qs,HAT_AUFBEREITUNG,bg_holz_mehrere_boschgaard_dachspanten (Bauteilgruppe) requires preparation av_pruefung_sortierung_qs (Pruefung_Sortierung_QS),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_boschgaard_dachspanten -[HAT_AUFBEREITUNG]-> av_pruefung_sortierung_qs; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Pruefung_Sortierung_QS),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942384587498586792
EP06-rel-0046,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6962650785821754024,bg_holz_mehrere_brighton_sperrholz,av_pruefung_sortierung_qs,HAT_AUFBEREITUNG,bg_holz_mehrere_brighton_sperrholz (Bauteilgruppe) requires preparation av_pruefung_sortierung_qs (Pruefung_Sortierung_QS),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_brighton_sperrholz -[HAT_AUFBEREITUNG]-> av_pruefung_sortierung_qs; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Pruefung_Sortierung_QS),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6962650785821754024
EP06-rel-0047,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6953643586567013053,bg_holz_mehrere_circular_pavilion_doors_facade,av_remanufacturing_und_upcycling,HAT_AUFBEREITUNG,bg_holz_mehrere_circular_pavilion_doors_facade (Bauteilgruppe) requires preparation av_remanufacturing_und_upcycling (Remanufacturing_und_Upcycling),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_circular_pavilion_doors_facade -[HAT_AUFBEREITUNG]-> av_remanufacturing_und_upcycling; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Remanufacturing_und_Upcycling),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6953643586567013053
EP06-rel-0048,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6951391786753327805,bg_holz_mehrere_circular_pavilion_exhibition_panels,av_remanufacturing_und_upcycling,HAT_AUFBEREITUNG,bg_holz_mehrere_circular_pavilion_exhibition_panels (Bauteilgruppe) requires preparation av_remanufacturing_und_upcycling (Remanufacturing_und_Upcycling),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_circular_pavilion_exhibition_panels -[HAT_AUFBEREITUNG]-> av_remanufacturing_und_upcycling; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Remanufacturing_und_Upcycling),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6951391786753327805
EP06-rel-0049,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942384587498586774,bg_holz_mehrere_circular_pavilion_structure,av_zuschnitt_und_vereinzelung,HAT_AUFBEREITUNG,bg_holz_mehrere_circular_pavilion_structure (Bauteilgruppe) requires preparation av_zuschnitt_und_vereinzelung (Zuschnitt_und_Vereinzelung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_circular_pavilion_structure -[HAT_AUFBEREITUNG]-> av_zuschnitt_und_vereinzelung; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Zuschnitt_und_Vereinzelung),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6942384587498586774
EP06-rel-0050,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6960398986008068797,bg_holz_mehrere_crclr_recycled_gallery_interior,av_remanufacturing_und_upcycling,HAT_AUFBEREITUNG,bg_holz_mehrere_crclr_recycled_gallery_interior (Bauteilgruppe) requires preparation av_remanufacturing_und_upcycling (Remanufacturing_und_Upcycling),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_crclr_recycled_gallery_interior -[HAT_AUFBEREITUNG]-> av_remanufacturing_und_upcycling; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Remanufacturing_und_Upcycling),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6960398986008068797
EP06-rel-0051,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7068485377064960680,bg_holz_mehrere_einfachverglaste_holzfenster_resilience,av_pruefung_sortierung_qs,HAT_AUFBEREITUNG,bg_holz_mehrere_einfachverglaste_holzfenster_resilience (Bauteilgruppe) requires preparation av_pruefung_sortierung_qs (Pruefung_Sortierung_QS),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_einfachverglaste_holzfenster_resilience -[HAT_AUFBEREITUNG]-> av_pruefung_sortierung_qs; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Pruefung_Sortierung_QS),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7068485377064960680
EP06-rel-0052,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6973909784890180265,bg_holz_mehrere_europa_restored_window_frames,av_reparatur_und_refurbishment,HAT_AUFBEREITUNG,bg_holz_mehrere_europa_restored_window_frames (Bauteilgruppe) requires preparation av_reparatur_und_refurbishment (Reparatur_und_Refurbishment),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_europa_restored_window_frames -[HAT_AUFBEREITUNG]-> av_reparatur_und_refurbishment; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Reparatur_und_Refurbishment),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6973909784890180265
EP06-rel-0053,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6996427783027032744,bg_holz_mehrere_grande_halle_purlins_access_parts,av_pruefung_sortierung_qs,HAT_AUFBEREITUNG,bg_holz_mehrere_grande_halle_purlins_access_parts (Bauteilgruppe) requires preparation av_pruefung_sortierung_qs (Pruefung_Sortierung_QS),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_grande_halle_purlins_access_parts -[HAT_AUFBEREITUNG]-> av_pruefung_sortierung_qs; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Pruefung_Sortierung_QS),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6996427783027032744
EP06-rel-0054,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6971657985076495017,bg_holz_mehrere_grande_halle_purlins_access_parts,av_reparatur_und_refurbishment,HAT_AUFBEREITUNG,bg_holz_mehrere_grande_halle_purlins_access_parts (Bauteilgruppe) requires preparation av_reparatur_und_refurbishment (Reparatur_und_Refurbishment),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_grande_halle_purlins_access_parts -[HAT_AUFBEREITUNG]-> av_reparatur_und_refurbishment; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Reparatur_und_Refurbishment),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6971657985076495017
EP06-rel-0055,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6971657985076495037,bg_holz_mehrere_impact_gallery,av_remanufacturing_und_upcycling,HAT_AUFBEREITUNG,bg_holz_mehrere_impact_gallery (Bauteilgruppe) requires preparation av_remanufacturing_und_upcycling (Remanufacturing_und_Upcycling),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_impact_gallery -[HAT_AUFBEREITUNG]-> av_remanufacturing_und_upcycling; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Remanufacturing_und_Upcycling),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6971657985076495037
EP06-rel-0056,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6973909784890180285,bg_holz_mehrere_impact_offcuts_phone_booths,av_remanufacturing_und_upcycling,HAT_AUFBEREITUNG,bg_holz_mehrere_impact_offcuts_phone_booths (Bauteilgruppe) requires preparation av_remanufacturing_und_upcycling (Remanufacturing_und_Upcycling),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_impact_offcuts_phone_booths -[HAT_AUFBEREITUNG]-> av_remanufacturing_und_upcycling; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Remanufacturing_und_Upcycling),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6973909784890180285
EP06-rel-0057,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6953643586567013014,bg_holz_mehrere_ingersheim_clt_structure,av_zuschnitt_und_vereinzelung,HAT_AUFBEREITUNG,bg_holz_mehrere_ingersheim_clt_structure (Bauteilgruppe) requires preparation av_zuschnitt_und_vereinzelung (Zuschnitt_und_Vereinzelung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_ingersheim_clt_structure -[HAT_AUFBEREITUNG]-> av_zuschnitt_und_vereinzelung; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Zuschnitt_und_Vereinzelung),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6953643586567013014
EP06-rel-0058,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7025701180604940968,bg_holz_mehrere_ithaka_holztraeger_balken,av_pruefung_sortierung_qs,HAT_AUFBEREITUNG,bg_holz_mehrere_ithaka_holztraeger_balken (Bauteilgruppe) requires preparation av_pruefung_sortierung_qs (Pruefung_Sortierung_QS),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_ithaka_holztraeger_balken -[HAT_AUFBEREITUNG]-> av_pruefung_sortierung_qs; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Pruefung_Sortierung_QS),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7025701180604940968
EP06-rel-0059,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7057226377996534440,bg_holz_mehrere_maison_dna_new_inner_box_context,av_pruefung_sortierung_qs,HAT_AUFBEREITUNG,bg_holz_mehrere_maison_dna_new_inner_box_context (Bauteilgruppe) requires preparation av_pruefung_sortierung_qs (Pruefung_Sortierung_QS),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_maison_dna_new_inner_box_context -[HAT_AUFBEREITUNG]-> av_pruefung_sortierung_qs; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Pruefung_Sortierung_QS),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7057226377996534440
EP06-rel-0060,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6955895386380698301,bg_holz_mehrere_recyclinghaus_messebauplatten_innenausbau,av_remanufacturing_und_upcycling,HAT_AUFBEREITUNG,bg_holz_mehrere_recyclinghaus_messebauplatten_innenausbau (Bauteilgruppe) requires preparation av_remanufacturing_und_upcycling (Remanufacturing_und_Upcycling),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_recyclinghaus_messebauplatten_innenausbau -[HAT_AUFBEREITUNG]-> av_remanufacturing_und_upcycling; domain :Bauteilgruppe; range :Aufbereitungsverfahren (Remanufacturing_und_Upcycling),KEEP,06,process-chain edge; target vocab wired (Agent13 Rule4: no orphan process vocab),element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6955895386380698301
