"final_status","final_role","entity","id","title","origin_group","migration_status","came_from","final_path","current_path"
"include_final","core entity","akteur_beteiligung","Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","Single Speed Design / SsD - Big Dig Building, Boston/Cambridge — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Big_Dig_Building_Boston.md","_database/akteur_beteiligung/Big_Dig_Building_Boston__001__Single_Speed_Design_SsD/index.md",".\_graph\akteur_beteiligung\Big_Dig_Building_Boston__001__Single_Speed_Design_SsD\index.md"
"include_final","core entity","akteur_beteiligung","Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","John Hong, Jinhee Park, Paul Pedini - Big Dig Building, Boston/Cambridge — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Big_Dig_Building_Boston.md","_database/akteur_beteiligung/Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini/index.md",".\_graph\akteur_beteiligung\Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini\index.md"
"include_final","core entity","akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__001__Paul_Pedini","Paul Pedini - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","_database/akteur_beteiligung/Big_Dig_House_Lexington_Massachusetts__001__Paul_Pedini/index.md",".\_graph\akteur_beteiligung\Big_Dig_House_Lexington_Massachusetts__001__Paul_Pedini\index.md"
"include_final","core entity","akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__002__Single_Speed_Design","Single Speed Design - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","_database/akteur_beteiligung/Big_Dig_House_Lexington_Massachusetts__002__Single_Speed_Design/index.md",".\_graph\akteur_beteiligung\Big_Dig_House_Lexington_Massachusetts__002__Single_Speed_Design\index.md"
"include_final","core entity","akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__003__John_Hong","John Hong - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","_database/akteur_beteiligung/Big_Dig_House_Lexington_Massachusetts__003__John_Hong/index.md",".\_graph\akteur_beteiligung\Big_Dig_House_Lexington_Massachusetts__003__John_Hong\index.md"
"include_final","core entity","akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__004__Jinhee_Park","Jinhee Park - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","_database/akteur_beteiligung/Big_Dig_House_Lexington_Massachusetts__004__Jinhee_Park/index.md",".\_graph\akteur_beteiligung\Big_Dig_House_Lexington_Massachusetts__004__Jinhee_Park\index.md"
"include_final","core entity","akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__005__Weidlinger_Associates","Weidlinger Associates - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","_database/akteur_beteiligung/Big_Dig_House_Lexington_Massachusetts__005__Weidlinger_Associates/index.md",".\_graph\akteur_beteiligung\Big_Dig_House_Lexington_Massachusetts__005__Weidlinger_Associates\index.md"
"include_final","core entity","akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__001__BioPartner_Center_Leiden","BioPartner Center Leiden - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","split reuse/building examples","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","_database/akteur_beteiligung/BioPartner_5_Leiden_Oegstgeest__001__BioPartner_Center_Leiden/index.md",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__001__BioPartner_Center_Leiden\index.md"
"include_final","core entity","akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__002__Popma_ter_Steege_Architecten_PTSA","Popma ter Steege Architecten / PTSA - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","split reuse/building examples","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","_database/akteur_beteiligung/BioPartner_5_Leiden_Oegstgeest__002__Popma_ter_Steege_Architecten_PTSA/index.md",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__002__Popma_ter_Steege_Architecten_PTSA\index.md"
"include_final","core entity","akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__003__IMd_Raadgevende_Ingenieurs","IMd Raadgevende Ingenieurs - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","split reuse/building examples","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","_database/akteur_beteiligung/BioPartner_5_Leiden_Oegstgeest__003__IMd_Raadgevende_Ingenieurs/index.md",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__003__IMd_Raadgevende_Ingenieurs\index.md"
"include_final","core entity","akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__004__De_Vries_en_Verburg","De Vries en Verburg - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","split reuse/building examples","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","_database/akteur_beteiligung/BioPartner_5_Leiden_Oegstgeest__004__De_Vries_en_Verburg/index.md",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__004__De_Vries_en_Verburg\index.md"
"include_final","core entity","akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__005__Vic_Obdam_Staalbouw","Vic Obdam Staalbouw - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","split reuse/building examples","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","_database/akteur_beteiligung/BioPartner_5_Leiden_Oegstgeest__005__Vic_Obdam_Staalbouw/index.md",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__005__Vic_Obdam_Staalbouw\index.md"
"include_final","core entity","akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__006__Deerns","Deerns - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","split reuse/building examples","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","_database/akteur_beteiligung/BioPartner_5_Leiden_Oegstgeest__006__Deerns/index.md",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__006__Deerns\index.md"
"include_final","core entity","akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__007__STONE22","STONE22 - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","split reuse/building examples","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","_database/akteur_beteiligung/BioPartner_5_Leiden_Oegstgeest__007__STONE22/index.md",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__007__STONE22\index.md"
"include_final","core entity","akteur_beteiligung","BlueCity_Offices_Rotterdam__001__BlueCity_Superuse_Studios_COUP_Workspot_Floris_S","BlueCity, Superuse Studios, COUP, Workspot, Floris Schiferli - BlueCity Offices Rotterdam – Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\BlueCity_Offices_Rotterdam.md","_database/akteur_beteiligung/BlueCity_Offices_Rotterdam__001__BlueCity_Superuse_Studios_COUP_Workspot_Floris_S/index.md",".\_graph\akteur_beteiligung\BlueCity_Offices_Rotterdam__001__BlueCity_Superuse_Studios_COUP_Workspot_Floris_S\index.md"
"include_final","core entity","akteur_beteiligung","Boulder_Fire_Station_3__001__Davis_Partnership_Architects","Davis Partnership Architects - Boulder Fire Station 3, Boulder, Colorado — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Boulder_Fire_Station_3.md","_database/akteur_beteiligung/Boulder_Fire_Station_3__001__Davis_Partnership_Architects/index.md",".\_graph\akteur_beteiligung\Boulder_Fire_Station_3__001__Davis_Partnership_Architects\index.md"
"include_final","core entity","akteur_beteiligung","Boulder_Fire_Station_3__002__KL_A_Engineers_and_Builders","KL&A Engineers and Builders - Boulder Fire Station 3, Boulder, Colorado — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Boulder_Fire_Station_3.md","_database/akteur_beteiligung/Boulder_Fire_Station_3__002__KL_A_Engineers_and_Builders/index.md",".\_graph\akteur_beteiligung\Boulder_Fire_Station_3__002__KL_A_Engineers_and_Builders\index.md"
"include_final","core entity","akteur_beteiligung","Boulder_Fire_Station_3__003__Mark_Young_Construction","Mark Young Construction - Boulder Fire Station 3, Boulder, Colorado — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Boulder_Fire_Station_3.md","_database/akteur_beteiligung/Boulder_Fire_Station_3__003__Mark_Young_Construction/index.md",".\_graph\akteur_beteiligung\Boulder_Fire_Station_3__003__Mark_Young_Construction\index.md"
"include_final","core entity","akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__001__Brent_Cross_South_Limited_Partnership","Brent Cross South Limited Partnership - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","_database/akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__001__Brent_Cross_South_Limited_Partnership/index.md",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__001__Brent_Cross_South_Limited_Partnership\index.md"
"include_final","core entity","akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__002__Related_Argent","Related Argent - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","_database/akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__002__Related_Argent/index.md",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__002__Related_Argent\index.md"
"include_final","core entity","akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__003__London_Borough_of_Barnet","London Borough of Barnet - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","_database/akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__003__London_Borough_of_Barnet/index.md",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__003__London_Borough_of_Barnet\index.md"
"include_final","core entity","akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__004__IF_DO","IF_DO - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","_database/akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__004__IF_DO/index.md",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__004__IF_DO\index.md"
"include_final","core entity","akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__005__Arup","Arup - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","_database/akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__005__Arup/index.md",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__005__Arup\index.md"
"include_final","core entity","akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__006__Whitby_Wood","Whitby Wood - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","_database/akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__006__Whitby_Wood/index.md",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__006__Whitby_Wood\index.md"
"include_final","core entity","akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__007__Bourne_Special_Projects_Bourne_Group","Bourne Special Projects / Bourne Group - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","_database/akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__007__Bourne_Special_Projects_Bourne_Group/index.md",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__007__Bourne_Special_Projects_Bourne_Group\index.md"
"include_final","core entity","akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__008__Galldris_Galldris_Group","Galldris / Galldris Group - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","_database/akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__008__Galldris_Galldris_Group/index.md",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__008__Galldris_Galldris_Group\index.md"
"include_final","core entity","akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__009__Cleveland_Steel_and_Tubes","Cleveland Steel and Tubes - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","_database/akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__009__Cleveland_Steel_and_Tubes/index.md",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__009__Cleveland_Steel_and_Tubes\index.md"
"include_final","core entity","akteur_beteiligung","Brighton_Waste_House_Brighton__001__Duncan_Baker_Brown_Cat_Fletcher_Freegle_Mears_Gr","Duncan Baker-Brown, Cat Fletcher/Freegle, Mears Group, Greater Brighton Metropolitan College, Studierende - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Brighton_Waste_House_Brighton.md","_database/akteur_beteiligung/Brighton_Waste_House_Brighton__001__Duncan_Baker_Brown_Cat_Fletcher_Freegle_Mears_Gr/index.md",".\_graph\akteur_beteiligung\Brighton_Waste_House_Brighton__001__Duncan_Baker_Brown_Cat_Fletcher_Freegle_Mears_Gr\index.md"
"include_final","core entity","akteur_beteiligung","Broethen_Twin_House_Hoyerswerda__001__unbekannt","unbekannt - Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Broethen_Twin_House_Hoyerswerda.md","_database/akteur_beteiligung/Broethen_Twin_House_Hoyerswerda__001__unbekannt/index.md",".\_graph\akteur_beteiligung\Broethen_Twin_House_Hoyerswerda__001__unbekannt\index.md"
"include_final","core entity","akteur_beteiligung","Charles_Malis_Molenbeek__001__MAMOUT_architectes","MAMOUT architectes - Charles Malis / Antenne administrative Molenbeek-Saint-Jean — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Charles_Malis_Molenbeek.md","_database/akteur_beteiligung/Charles_Malis_Molenbeek__001__MAMOUT_architectes/index.md",".\_graph\akteur_beteiligung\Charles_Malis_Molenbeek__001__MAMOUT_architectes\index.md"
"include_final","core entity","akteur_beteiligung","Charles_Malis_Molenbeek__002__LD2_architecture","LD2 architecture - Charles Malis / Antenne administrative Molenbeek-Saint-Jean — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Charles_Malis_Molenbeek.md","_database/akteur_beteiligung/Charles_Malis_Molenbeek__002__LD2_architecture/index.md",".\_graph\akteur_beteiligung\Charles_Malis_Molenbeek__002__LD2_architecture\index.md"
