source,source_entity,source_id,relation,target,target_entity,target_id,field,raw_label,confidence,resolution_rule,legacy_path,original_source,original_relation,original_target,edge_cleaning
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,measures_kennwertdefinition,kennwertdefinition/Wiederverwendungsquote,kennwertdefinition,Wiederverwendungsquote,kennwert_label,Wiederverwendungsrate Volumen,rule_medium,kennwert_reuse_quote,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,measures_kennwertdefinition,kennwertdefinition/Wiederverwendungsquote,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,measures_kennwertdefinition,kennwertdefinition/CO2_Einsparung,kennwertdefinition,CO2_Einsparung,kennwert_label,CO₂-Reduktion,rule_high,kennwert_co2_saving,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,measures_kennwertdefinition,kennwertdefinition/CO2_Einsparung,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,measures_kennwertdefinition,kennwertdefinition/CO2_Einsparung,kennwertdefinition,CO2_Einsparung,kennwert_label,CO₂-Reduktion absolut,rule_high,kennwert_co2_saving,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,measures_kennwertdefinition,kennwertdefinition/CO2_Einsparung,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,measures_kennwertdefinition,kennwertdefinition/Primaermaterial_Einsparung,kennwertdefinition,Primaermaterial_Einsparung,kennwert_label,Primärmaterial eingespart,rule_medium,kennwert_primaermaterial,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,measures_kennwertdefinition,kennwertdefinition/Primaermaterial_Einsparung,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,measures_kennwertdefinition,kennwertdefinition/Graue_Energie,kennwertdefinition,Graue_Energie,kennwert_label,CO₂-Beitrag Stahlreuse,rule_medium,kennwert_embodied_carbon,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,measures_kennwertdefinition,kennwertdefinition/Graue_Energie,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,measures_kennwertdefinition,kennwertdefinition/Wiederverwendungsquote,kennwertdefinition,Wiederverwendungsquote,kennwert_label,CO₂-Beitrag Stahlreuse,rule_medium,kennwert_reuse_quote,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,measures_kennwertdefinition,kennwertdefinition/Wiederverwendungsquote,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,measured_on_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,measures_kennwertdefinition,kennwertdefinition/Kostenwirkung,kennwertdefinition,Kostenwirkung,kennwert_label,Kostenwirkung,rule_medium,kennwert_kostenwirkung,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,measures_kennwertdefinition,kennwertdefinition/Kostenwirkung,unchanged
fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,has_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,,fallstudie/K118_Kopfbau_Halle_118_Winterthur,has_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,has_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,,fallstudie/K118_Kopfbau_Halle_118_Winterthur,has_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_bauteiltyp,bauteiltyp/Stuetze,bauteiltyp,Stuetze,bauteil_label,Stahlträger / Stützen,rule_high,bauteil_stuetze,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_bauteiltyp,bauteiltyp/Stuetze,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_bauteiltyp,bauteiltyp/Traeger,bauteiltyp,Traeger,bauteil_label,Stahlträger / Stützen,rule_high,bauteil_traeger,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_bauteiltyp,bauteiltyp/Traeger,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_huerde,huerde/Datenluecke,huerde,Datenluecke,huerde_label,"statischer Nachweis, Geometrie",rule_medium,huerde_daten,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_huerde,huerde/Datenluecke,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_huerde,huerde/Toleranzen,huerde,Toleranzen,huerde_label,"statischer Nachweis, Geometrie",rule_medium,huerde_toleranzen,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,has_huerde,huerde/Toleranzen,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,installed_in_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,installed_in_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,uses_material,material/Stahl,material,Stahl,material_label,Stahl,rule_high,material_contains_stahl,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen,uses_material,material/Stahl,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_bauteiltyp,bauteiltyp/Decke,bauteiltyp,Decke,bauteil_label,Profilbleche Verbunddecken,rule_high,manual_40d_per_case_Platte_Paneel,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,has_bauteiltyp,bauteiltyp/Blechpaneel,manual_remap_40d
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,installed_in_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,installed_in_bauobjekt,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,uses_material,material/Stahl,material,Stahl,material_label,Stahlblech,rule_high,material_contains_stahl,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken,uses_material,material/Stahl,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,fallstudie,K118_Kopfbau_Halle_118_Winterthur,fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,belongs_to_fallstudie,fallstudie/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,structural,frontmatter,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,belongs_to_projekt,projekt/K118_Kopfbau_Halle_118_Winterthur,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_bauteiltyp,bauteiltyp/Treppe,bauteiltyp,Treppe,bauteil_label,Externe Treppe,rule_high,bauteil_contains_treppe,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_bauteiltyp,bauteiltyp/Treppe,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_huerde,huerde/Entwurfsbindung,huerde,Entwurfsbindung,huerde_label,Podeste bestimmen Geschosshöhen,rule_medium,huerde_entwurfsbindung,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_huerde,huerde/Entwurfsbindung,unchanged
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_huerde,huerde/Kompatibilitaetsproblem,huerde,Kompatibilitaetsproblem,huerde_label,Podeste bestimmen Geschosshöhen,rule_medium,huerde_kompatibilitaet,Gebäude\K118_Kopfbau_Halle_118_Winterthur.md,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__003__Externe_Treppe,has_huerde,huerde/Kompatibilitaetsproblem,unchanged
