"entity_folder","id_folder","frontmatter_entity","title","node_kind","migration_status","came_from","action_done","path"
"akteur_beteiligung","Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","akteur_beteiligung","John Hong, Jinhee Park, Paul Pedini - Big Dig Building, Boston/Cambridge — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Big_Dig_Building_Boston.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini\index.md"
"akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__001__Paul_Pedini","akteur_beteiligung","Paul Pedini - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Big_Dig_House_Lexington_Massachusetts__001__Paul_Pedini\index.md"
"akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__002__Single_Speed_Design","akteur_beteiligung","Single Speed Design - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Big_Dig_House_Lexington_Massachusetts__002__Single_Speed_Design\index.md"
"akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__003__John_Hong","akteur_beteiligung","John Hong - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Big_Dig_House_Lexington_Massachusetts__003__John_Hong\index.md"
"akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__004__Jinhee_Park","akteur_beteiligung","Jinhee Park - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Big_Dig_House_Lexington_Massachusetts__004__Jinhee_Park\index.md"
"akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__005__Weidlinger_Associates","akteur_beteiligung","Weidlinger Associates - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Big_Dig_House_Lexington_Massachusetts__005__Weidlinger_Associates\index.md"
"akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__001__BioPartner_Center_Leiden","akteur_beteiligung","BioPartner Center Leiden - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","relation","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__001__BioPartner_Center_Leiden\index.md"
"akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__002__Popma_ter_Steege_Architecten_PTSA","akteur_beteiligung","Popma ter Steege Architecten / PTSA - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","relation","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__002__Popma_ter_Steege_Architecten_PTSA\index.md"
"akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__003__IMd_Raadgevende_Ingenieurs","akteur_beteiligung","IMd Raadgevende Ingenieurs - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","relation","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__003__IMd_Raadgevende_Ingenieurs\index.md"
"akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__004__De_Vries_en_Verburg","akteur_beteiligung","De Vries en Verburg - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","relation","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__004__De_Vries_en_Verburg\index.md"
"akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__005__Vic_Obdam_Staalbouw","akteur_beteiligung","Vic Obdam Staalbouw - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","relation","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__005__Vic_Obdam_Staalbouw\index.md"
"akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__006__Deerns","akteur_beteiligung","Deerns - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","relation","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__006__Deerns\index.md"
"akteur_beteiligung","BioPartner_5_Leiden_Oegstgeest__007__STONE22","akteur_beteiligung","STONE22 - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","relation","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\BioPartner_5_Leiden_Oegstgeest__007__STONE22\index.md"
"akteur_beteiligung","BlueCity_Offices_Rotterdam__001__BlueCity_Superuse_Studios_COUP_Workspot_Floris_S","akteur_beteiligung","BlueCity, Superuse Studios, COUP, Workspot, Floris Schiferli - BlueCity Offices Rotterdam – Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\BlueCity_Offices_Rotterdam.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\BlueCity_Offices_Rotterdam__001__BlueCity_Superuse_Studios_COUP_Workspot_Floris_S\index.md"
"akteur_beteiligung","Boulder_Fire_Station_3__001__Davis_Partnership_Architects","akteur_beteiligung","Davis Partnership Architects - Boulder Fire Station 3, Boulder, Colorado — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Boulder_Fire_Station_3.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Boulder_Fire_Station_3__001__Davis_Partnership_Architects\index.md"
"akteur_beteiligung","Boulder_Fire_Station_3__002__KL_A_Engineers_and_Builders","akteur_beteiligung","KL&A Engineers and Builders - Boulder Fire Station 3, Boulder, Colorado — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Boulder_Fire_Station_3.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Boulder_Fire_Station_3__002__KL_A_Engineers_and_Builders\index.md"
"akteur_beteiligung","Boulder_Fire_Station_3__003__Mark_Young_Construction","akteur_beteiligung","Mark Young Construction - Boulder Fire Station 3, Boulder, Colorado — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Boulder_Fire_Station_3.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Boulder_Fire_Station_3__003__Mark_Young_Construction\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__001__Brent_Cross_South_Limited_Partnership","akteur_beteiligung","Brent Cross South Limited Partnership - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__001__Brent_Cross_South_Limited_Partnership\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__002__Related_Argent","akteur_beteiligung","Related Argent - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__002__Related_Argent\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__003__London_Borough_of_Barnet","akteur_beteiligung","London Borough of Barnet - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__003__London_Borough_of_Barnet\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__004__IF_DO","akteur_beteiligung","IF_DO - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__004__IF_DO\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__005__Arup","akteur_beteiligung","Arup - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__005__Arup\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__006__Whitby_Wood","akteur_beteiligung","Whitby Wood - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__006__Whitby_Wood\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__007__Bourne_Special_Projects_Bourne_Group","akteur_beteiligung","Bourne Special Projects / Bourne Group - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__007__Bourne_Special_Projects_Bourne_Group\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__008__Galldris_Galldris_Group","akteur_beteiligung","Galldris / Galldris Group - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__008__Galldris_Galldris_Group\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__009__Cleveland_Steel_and_Tubes","akteur_beteiligung","Cleveland Steel and Tubes - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","relation","migrated_phase4_case_graph","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__009__Cleveland_Steel_and_Tubes\index.md"
"akteur_beteiligung","Brighton_Waste_House_Brighton__001__Duncan_Baker_Brown_Cat_Fletcher_Freegle_Mears_Gr","akteur_beteiligung","Duncan Baker-Brown, Cat Fletcher/Freegle, Mears Group, Greater Brighton Metropolitan College, Studierende - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","relation","migrated_phase4_case_graph","Gebäude\Brighton_Waste_House_Brighton.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Brighton_Waste_House_Brighton__001__Duncan_Baker_Brown_Cat_Fletcher_Freegle_Mears_Gr\index.md"
"akteur_beteiligung","Broethen_Twin_House_Hoyerswerda__001__unbekannt","akteur_beteiligung","unbekannt - Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen","relation","migrated_phase4_case_graph","Gebäude\Broethen_Twin_House_Hoyerswerda.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Broethen_Twin_House_Hoyerswerda__001__unbekannt\index.md"
"akteur_beteiligung","Charles_Malis_Molenbeek__001__MAMOUT_architectes","akteur_beteiligung","MAMOUT architectes - Charles Malis / Antenne administrative Molenbeek-Saint-Jean — Fallstudie Direct Reuse","relation","migrated_phase4_case_graph","Gebäude\Charles_Malis_Molenbeek.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Charles_Malis_Molenbeek__001__MAMOUT_architectes\index.md"
"akteur_beteiligung","Charles_Malis_Molenbeek__002__LD2_architecture","akteur_beteiligung","LD2 architecture - Charles Malis / Antenne administrative Molenbeek-Saint-Jean — Fallstudie Direct Reuse","relation","migrated_phase4_case_graph","Gebäude\Charles_Malis_Molenbeek.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Charles_Malis_Molenbeek__002__LD2_architecture\index.md"
"akteur_beteiligung","Charles_Malis_Molenbeek__003__St_phanie_Willocx_architecte","akteur_beteiligung","Stéphanie Willocx architecte - Charles Malis / Antenne administrative Molenbeek-Saint-Jean — Fallstudie Direct Reuse","relation","migrated_phase4_case_graph","Gebäude\Charles_Malis_Molenbeek.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\akteur_beteiligung\Charles_Malis_Molenbeek__003__St_phanie_Willocx_architecte\index.md"
